@relation input2000

@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class {walking,standing,jogging,sitting}

@data
2.8603,6.0611,5.7205,jogging
-2.6696,6.7966,8.2539,jogging
-2.5879,5.7614,7.8045,jogging
-2.261,5.5707,7.8317,jogging
1.6617,2.0431,1.6617,jogging
2.9011,1.8932,-1.185,jogging
4.6037,0.7355,-3.3642,jogging
11.468,-17.924,-12.64,jogging
4.2359,-14.574,-13.116,jogging
0.51757,-7.1098,0.61292,jogging
2.261,-13.184,1.2122,jogging
-0.095342,-5.9249,6.96,jogging
-1.4165,-15.282,14.41,jogging
-2.9011,-18.074,14.315,jogging
-0.9398,-19.504,10.147,jogging
-15.023,-19.6,-10.569,jogging
-8.8805,-19.6,-11.632,jogging
-3.9635,-19.6,-11.713,jogging
13.443,-19.041,-10.365,jogging
15.772,-5.3664,-10.324,jogging
2.9965,2.5061,-7.927,jogging
-5.4618,3.5004,-1.9886,jogging
-5.0531,2.7649,-4.7671,jogging
-1.4029,0.027241,-3.8546,jogging
0.25879,0.92618,-2.9284,jogging
1.185,1.5936,-2.0975,jogging
0.83084,1.0215,-3.3506,jogging
0.35413,-1.7843,-1.4846,jogging
1.9341,-2.0839,-1.8932,jogging
2.8875,-3.2825,-2.9829,jogging
-0.12258,-18.891,-8.6217,jogging
4.808,-19.504,-7.7772,jogging
7.4095,-19.586,-7.6002,jogging
1.9613,-19.6,-2.4244,jogging
-7.0826,-19.6,0.98067,jogging
-10.651,-19.6,3.4459,jogging
-5.9657,-0.14982,8.5127,jogging
1.2258,4.7399,7.9134,jogging
0.62654,6.6876,8.3493,jogging
-3.6911,7.2188,9.8203,jogging
-5.094,7.1507,8.3629,jogging
-3.4459,6.0883,8.1177,jogging
2.7649,3.2553,0.24517,jogging
4.4266,2.4653,-1.8387,jogging
6.3879,-0.57205,-1.4165,jogging
8.3901,-18.619,-13.035,jogging
5.2166,-18.796,-18.483,jogging
5.2166,-11.564,10.161,jogging
0.12258,-8.5536,12.258,jogging
-4.127,-0.44947,0.44947,jogging
-1.2531,-7.0281,11.291,jogging
-1.1986,-19.096,13.893,jogging
1.2258,-19.545,9.8339,jogging
-11.972,-19.6,-5.094,jogging
-9.4389,-19.6,-11.387,jogging
-3.4187,-19.6,-12.994,jogging
12.054,-18.238,-10.992,jogging
17.162,-8.3765,-10.515,jogging
9.2482,0.88532,-9.2482,jogging
-4.7807,3.8682,-1.58,jogging
-4.9987,0.92618,-4.3858,jogging
-3.4868,-1.0488,-5.3119,jogging
-0.14982,0.91256,-3.9227,jogging
0.85808,1.5391,-3.2008,jogging
0.38137,-0.19068,-4.7671,jogging
-0.85808,-0.76274,0.47671,jogging
0.42223,-1.757,-0.19068,jogging
1.7706,-4.3721,-3.7456,jogging
2.8058,-18.905,-4.304,jogging
8.2403,-19.559,-6.3198,jogging
7.6683,-19.6,-9.7385,jogging
-2.438,-19.6,-5.7342,jogging
-7.4095,-19.6,-2.0294,jogging
-8.8941,-19.6,2.4108,jogging
-6.2926,-4.0997,6.3062,jogging
-1.2258,5.6252,7.927,jogging
-0.24517,6.6059,9.398,jogging
-1.58,6.6059,9.9429,jogging
-2.3427,6.7693,9.0984,jogging
-2.4244,4.8352,6.5378,jogging
2.5061,1.7025,2.1112,jogging
3.3234,2.0158,-0.6674,jogging
6.1836,-4.9714,-4.6582,jogging
7.355,-17.08,-11.455,jogging
2.5198,-18.088,-17.856,jogging
-0.51757,-12.408,-12.163,jogging
0.83084,-12.013,11.319,jogging
-1.6072,-8.0632,-1.2803,jogging
0.040861,-12.612,13.988,jogging
-0.054481,-17.393,11.605,jogging
-0.77636,-19.246,9.1665,jogging
-4.5083,-19.559,7.1371,jogging
-11.414,-19.6,-11.032,jogging
-3.4187,-19.6,-11.836,jogging
17.257,-18.129,-11.237,jogging
19.041,-10.46,-12.326,jogging
10.719,-1.5936,-9.9701,jogging
-6.0611,3.4459,1.1713,jogging
-5.0123,2.833,-3.1872,jogging
-2.9692,1.9613,-0.77636,jogging
-0.57205,1.2531,-2.3427,jogging
0.9398,1.4165,-0.72188,jogging
2.0294,-0.34051,-3.9771,jogging
1.0896,-2.2746,-2.152,jogging
2.0839,-2.3155,-2.8603,jogging
5.2166,-3.9227,-3.9227,jogging
1.6072,-18.387,-10.447,jogging
6.6467,-19.532,-6.7693,jogging
8.8668,-19.586,-6.5786,jogging
-2.2201,-19.6,-0.92618,jogging
-6.96,-19.6,-0.49033,jogging
-12.258,-18.033,2.0567,jogging
-4.0861,2.0158,6.674,jogging
-0.31327,6.1564,7.3686,jogging
-0.27241,6.8919,7.3958,jogging
-2.152,7.0962,9.8066,jogging
-3.1872,6.8783,9.6023,jogging
-2.9011,5.7886,8.1858,jogging
0.54481,2.4925,2.7649,jogging
2.4789,2.3291,-0.14982,jogging
3.9908,0.62654,-4.0589,jogging
8.9894,-16.903,-10.733,jogging
4.9306,-18.224,-16.93,jogging
1.8932,-12.612,-5.0259,jogging
2.0703,-17.924,9.9565,jogging
2.0703,-18.919,-3.7184,jogging
-1.8932,-11.55,16.004,jogging
-2.0567,-13.879,14.247,jogging
-1.1986,-16.739,11.822,jogging
-11.06,-19.559,-1.8387,jogging
-10.76,-19.6,-9.8339,jogging
-4.8488,-19.6,-11.196,jogging
9.0984,-19.6,-11.959,jogging
18.769,-9.3299,-11.959,jogging
10.665,1.1169,-10.447,jogging
-6.279,3.8682,-0.42223,jogging
-5.8704,2.438,-0.6674,jogging
-3.5413,-0.96704,-3.4187,jogging
-0.35413,0.61292,-3.4187,jogging
1.3484,1.4165,-3.337,jogging
1.3076,1.7843,-3.8682,jogging
-2.4925,-1.2803,-2.3972,jogging
-1.3212,-1.2667,0.58567,jogging
4.9306,-7.1507,-3.7184,jogging
4.4811,-17.706,-3.5549,jogging
2.9692,-19.368,-4.2904,jogging
8.5808,-19.586,-4.7126,jogging
4.9578,-19.6,-5.2847,jogging
-5.1076,-19.6,-4.9987,jogging
-9.9973,-19.6,1.8524,jogging
-8.2131,-9.5751,3.8001,jogging
-6.3335,0.027241,7.5048,jogging
2.9829,6.3198,7.6002,jogging
-1.2258,7.9679,9.3299,jogging
-3.5958,7.1507,9.5887,jogging
-4.127,6.4152,8.6081,jogging
0.21793,2.8603,4.1678,jogging
2.2474,2.8603,4.1678,jogging
3.1191,3.4459,-1.3484,jogging
8.2812,-12.367,-9.9973,jogging
7.5729,-18.701,-16.304,jogging
3.6366,-18.415,-2.2882,jogging
-5.1894,-12.449,16.862,jogging
-1.7434,-1.362,12.994,jogging
-3.6503,4.3585,-2.2882,jogging
-0.70826,-17.611,16.249,jogging
0.31327,-19.355,13.225,jogging
0.040861,-19.572,6.6876,jogging
-9.8066,-19.6,-7.2733,jogging
-6.6059,-19.6,-8.4174,jogging
1.3212,-19.6,-9.8475,jogging
15.868,-16.808,-7.3686,jogging
17.666,-4.8216,-10.12,jogging
7.0962,2.3155,-8.54,jogging
-4.8352,2.9011,-0.34051,jogging
-4.7535,1.4438,-6.0202,jogging
1.362,-0.16344,-2.9965,jogging
2.2882,1.076,-2.8875,jogging
2.2065,1.4982,-3.0237,jogging
-2.4517,0.27241,-5.1757,jogging
-2.8467,-1.0488,-0.054481,jogging
-0.28603,-2.6287,-2.2882,jogging
1.7979,-9.5751,-4.413,jogging
3.514,-19.45,-5.5162,jogging
8.5808,-19.559,-5.4754,jogging
11.795,-19.6,-5.7342,jogging
-2.2474,-19.6,-3.4187,jogging
-7.8726,-19.6,-1.2258,jogging
-9.1937,-19.109,1.757,jogging
-5.8976,-3.5549,5.5707,jogging
-1.1032,2.6151,6.9328,jogging
2.2201,6.5378,6.0883,jogging
-3.0782,6.8238,8.9894,jogging
-3.7184,5.5707,8.8941,jogging
-2.9965,6.2381,7.1643,jogging
0.6674,2.7786,3.3778,jogging
2.942,2.6696,-2.5742,jogging
3.8137,1.471,-4.2359,jogging
10.706,-17.434,-11.891,jogging
5.4481,-17.87,-17.802,jogging
-3.2689,-11.482,-4.8352,jogging
-0.72188,-12.027,13.076,jogging
-1.1441,-3.6094,7.4912,jogging
0.89894,-6.5378,14.152,jogging
2.1248,-19.586,8.3084,jogging
2.1248,-19.586,8.3084,jogging
-9.3844,-19.6,0.54481,jogging
-11.863,-19.6,-9.1393,jogging
-3.8001,-19.6,-13.797,jogging
7.8998,-18.183,-12.912,jogging
16.167,-3.732,-7.246,jogging
11.645,2.6015,-7.1779,jogging
-3.6366,4.9306,-2.9965,jogging
-5.1485,1.4438,-3.6503,jogging
-2.5606,-0.68102,-3.4732,jogging
-0.57205,-0.47671,-3.6366,jogging
0.9398,1.2803,-2.8058,jogging
-0.1362,-0.095342,-3.4732,jogging
0.027241,-2.0294,-1.3212,jogging
0.53119,-2.0022,-1.0079,jogging
1.0624,-5.8567,-4.7944,jogging
2.4789,-15.732,-5.4481,jogging
6.7012,-19.545,-6.7693,jogging
10.011,-19.6,-6.7966,jogging
6.3743,-19.6,-4.4811,jogging
-9.793,-19.6,-0.54481,jogging
-12.122,-19.6,2.261,jogging
-6.3743,-4.0725,6.279,jogging
-0.23155,2.5879,8.4038,jogging
3.2553,5.6661,7.8589,jogging
0.62654,7.3005,8.3493,jogging
-3.4459,7.1234,8.9758,jogging
-2.9284,5.3664,8.8941,jogging
1.3348,2.8058,3.2689,jogging
3.623,3.0237,-1.4846,jogging
3.514,2.833,-1.8387,jogging
7.2188,-8.7987,-7.7636,jogging
2.9148,-17.516,-18.742,jogging
-2.152,-6.3471,-5.1485,jogging
-11.836,-11.645,10.351,jogging
-0.98067,-6.3335,1.8115,jogging
1.0488,-4.3585,10.529,jogging
1.4165,-13.607,13.947,jogging
0.83084,-19.504,6.5922,jogging
-2.7377,-19.586,3.9908,jogging
-10.637,-19.6,-0.35413,jogging
-7.8045,-19.6,-8.3493,jogging
3.6366,-19.6,-11.768,jogging
10.134,-19.6,-10.569,jogging
14.642,-12.286,-10.106,jogging
-1.4982,3.9908,-4.2087,jogging
-4.3313,3.8001,-1.1305,jogging
-4.2768,1.362,-4.3449,jogging
-0.89894,-0.72188,-3.1872,jogging
0.46309,0.61292,-2.9148,jogging
0.8036,1.8932,-2.4244,jogging
-0.89894,-0.89894,-3.7865,jogging
-1.7434,-1.3212,-0.31327,jogging
-0.054481,-2.1112,-0.89894,jogging
1.6753,-16.671,-3.5685,jogging
1.6072,-19.382,-4.0589,jogging
4.8352,-19.559,-4.7535,jogging
8.4038,-19.6,-8.7443,jogging
-0.64016,-19.6,-6.6059,jogging
-6.2926,-19.6,-0.54481,jogging
-9.2755,-16.93,4.6037,jogging
-6.6331,-6.2654,5.094,jogging
-1.6889,2.8875,7.1779,jogging
0.01362,6.3879,7.8045,jogging
0.01362,6.3879,7.8045,jogging
-3.3778,6.5378,8.0905,jogging
-2.6151,5.2847,7.1507,jogging
-0.51757,2.9965,4.9306,jogging
2.9148,1.8387,-1.2803,jogging
8.8124,-5.5843,-6.4016,jogging
9.5206,-18.919,-17.529,jogging
2.2201,-8.9486,-2.4517,jogging
-8.7579,-8.5127,4.8625,jogging
1.8387,-11.196,4.9306,jogging
-4.7535,-2.3972,9.0167,jogging
-0.027241,-17.039,14.56,jogging
-0.43585,-19.45,11.073,jogging
-5.6661,-19.6,2.3018,jogging
-11.482,-19.6,-5.8976,jogging
-7.246,-19.6,-8.5127,jogging
4.6309,-19.6,-12.912,jogging
14.519,-18.088,-8.9213,jogging
9.5615,-2.5742,-9.6977,jogging
-2.9011,2.9011,-4.3177,jogging
-4.3177,3.2144,-1.7706,jogging
-3.6503,2.3155,-4.0997,jogging
-1.9613,1.1032,-2.5742,jogging
1.4301,0.21793,-2.9556,jogging
1.5391,1.5119,-2.2337,jogging
1.4438,1.0215,-5.38,jogging
-1.076,-1.3484,-1.9886,jogging
0.35413,-2.0294,-0.64016,jogging
1.7025,-3.0373,-2.7513,jogging
0.99429,-18.755,-3.6366,jogging
1.185,-19.382,-3.7047,jogging
9.4661,-19.572,-2.942,jogging
3.4323,-19.6,-7.2869,jogging
-8.0632,-19.6,-7.1371,jogging
-6.1564,-19.6,-1.3212,jogging
-7.641,-18.306,2.0567,jogging
-3.1191,-0.54481,5.6116,jogging
2.5742,4.1133,5.9793,jogging
-0.6674,6.7557,8.6353,jogging
-3.3642,6.4152,9.1937,jogging
-4.2632,5.9385,8.7987,jogging
-3.1191,5.4481,7.9407,jogging
1.185,2.5061,0.96704,jogging
2.5061,1.9613,-3.4459,jogging
5.1076,-4.1542,-6.2654,jogging
7.5865,-19.123,-15.582,jogging
6.3062,-17.57,-18.496,jogging
-6.3607,-19.014,14.206,jogging
-2.9011,0.50395,8.3493,jogging
0.32689,-0.6674,6.279,jogging
1.866,-6.3062,8.9349,jogging
0.51757,-19.096,12.449,jogging
-0.095342,-19.572,7.0009,jogging
-11.278,-19.6,-4.9442,jogging
-7.5457,-19.6,-9.5751,jogging
-3.1599,-19.6,-9.7794,jogging
8.6762,-19.6,-11.264,jogging
17.775,-7.3141,-10.188,jogging
2.2201,2.942,-7.6819,jogging
-4.127,4.2904,-3.3915,jogging
-4.6718,1.4574,-4.7944,jogging
-1.9477,-0.69464,-3.8001,jogging
-0.24517,0.38137,-3.6503,jogging
0.27241,1.3757,-3.5958,jogging
0.21793,-0.01362,-6.2926,jogging
-0.69464,-1.8387,-1.58,jogging
1.1577,-2.8058,-1.7979,jogging
3.6911,-14.029,-3.4323,jogging
3.623,-18.21,-3.3097,jogging
8.8396,-19.586,-5.6524,jogging
8.2539,-19.6,-11.727,jogging
-8.9486,-19.6,-4.6582,jogging
-7.1507,-19.6,2.2201,jogging
-8.8805,-18.701,4.2904,jogging
-3.3642,0.76274,7.0962,jogging
0.72188,6.9328,8.0496,jogging
0.7355,7.9543,8.9622,jogging
-3.228,7.0281,9.2346,jogging
-4.2223,6.9464,8.3493,jogging
-0.50395,4.7944,5.993,jogging
1.9205,2.6423,1.2122,jogging
2.833,2.833,-1.4846,jogging
4.9306,0.78998,-2.0431,jogging
7.5457,-9.4117,-4.7399,jogging
5.5707,-19.368,-17.434,jogging
3.051,-19.586,-4.4811,jogging
-7.927,-1.757,16.835,jogging
-3.8137,5.8295,9.0712,jogging
1.8932,-3.2825,8.717,jogging
1.0215,-19,13.293,jogging
1.471,-19.532,9.3844,jogging
-7.1234,-19.6,3.909,jogging
-10.883,-19.6,-9.221,jogging
-3.7865,-19.6,-12.463,jogging
6.456,-19.6,-13.089,jogging
17.843,-8.4855,-9.7249,jogging
3.3915,3.3097,-6.8374,jogging
-2.8739,4.8352,-2.5742,jogging
-4.8216,2.0703,-4.8352,jogging
-2.0839,0.10896,-3.514,jogging
-0.54481,-0.55843,-3.4459,jogging
1.0215,0.57205,-3.4596,jogging
0.55843,0.42223,-4.2223,jogging
0.8036,-1.4438,-0.6674,jogging
1.4029,-1.8932,-0.69464,jogging
2.4108,-3.3915,-3.6094,jogging
3.2553,-14.71,-3.9363,jogging
1.3076,-19.3,-7.3958,jogging
6.7012,-19.6,-9.6977,jogging
1.2939,-19.6,-5.2847,jogging
-6.6467,-19.6,-0.31327,jogging
-8.7306,-19.6,2.5742,jogging
-8.4719,-13.198,6.8374,jogging
-1.2531,3.3915,8.7851,jogging
2.4108,6.9191,8.4582,jogging
0.38137,6.8919,9.2755,jogging
-3.228,6.3607,9.3299,jogging
-3.7047,6.0202,8.2812,jogging
-0.01362,4.0861,5.6661,jogging
3.2553,3.3778,-1.4846,jogging
2.9556,2.7513,-0.83084,jogging
7.9815,-4.699,-4.2768,jogging
6.0611,-19.191,-17.856,jogging
0.068102,-9.616,-5.884,jogging
-10.678,-9.398,10.215,jogging
2.2882,-10.706,1.0215,jogging
-1.6344,-9.5479,14.833,jogging
-1.7025,-14.233,16.263,jogging
0.14982,-19.477,9.6977,jogging
-11.523,-19.6,-3.9499,jogging
-10.42,-19.6,-9.4389,jogging
-3.5685,-19.6,-8.54,jogging
2.3291,-19.6,-11.482,jogging
16.235,-15.282,-11.332,jogging
11.972,-5.2302,-11.441,jogging
-2.0294,2.6696,-5.0259,jogging
-4.8352,2.833,-2.833,jogging
-2.7513,1.0215,-3.3778,jogging
-0.38137,-0.095342,-2.8058,jogging
1.8115,1.4029,-2.8603,jogging
1.1577,1.3893,-3.2144,jogging
-1.2531,-0.31327,-5.6252,jogging
-0.23155,-2.2065,-0.21793,jogging
1.5391,-2.5198,-1.7706,jogging
2.1929,-8.1995,-4.8761,jogging
1.7298,-19.423,-5.6797,jogging
7.5729,-19.572,-6.5922,jogging
7.7091,-19.6,-9.0167,jogging
-6.0747,-19.6,-4.127,jogging
-6.9328,-19.6,-0.57205,jogging
-9.2482,-19.6,2.4517,jogging
-5.5026,-1.866,7.8998,jogging
0.040861,2.1929,7.3141,jogging
2.3155,7.0145,9.2346,jogging
-2.0567,6.3471,10.542,jogging
-2.1248,5.8567,10.311,jogging
-2.833,6.1292,9.4798,jogging
1.2531,3.7728,5.4073,jogging
3.4868,2.4517,-0.12258,jogging
3.8682,0.53119,-1.58,jogging
9.112,-17.911,-14.764,jogging
3.0101,-15.854,-16.317,jogging
-1.9341,-10.256,-2.0022,jogging
-3.5685,-15.255,9.1937,jogging
-0.35413,-5.3119,9.616,jogging
0.9398,-12.64,14.152,jogging
-1.5391,-16.385,14.819,jogging
1.185,-19.477,9.8203,jogging
-12.708,-19.6,-8.9349,jogging
-8.7579,-19.6,-9.3844,jogging
-4.0316,-19.6,-12.286,jogging
8.6625,-19.6,-13.334,jogging
12.081,-7.4503,-11.087,jogging
0.61292,2.2474,-7.1643,jogging
-5.1485,3.7184,-0.96704,jogging
-2.9965,0.78998,-2.6696,jogging
0.16344,-0.57205,-2.0294,jogging
1.471,0.74912,-3.3642,jogging
2.0975,1.58,-4.522,jogging
-0.54481,-0.040861,-6.3471,jogging
-2.1656,-1.7025,-3.7184,jogging
0.095342,-2.8603,-1.7025,jogging
1.076,-6.4969,-3.5822,jogging
0.29965,-17.611,-3.5958,jogging
5.775,-19.572,-4.1133,jogging
9.221,-19.6,-4.9033,jogging
-0.62654,-19.6,-3.0918,jogging
-8.5536,-19.6,-2.6696,jogging
-9.3299,-19.6,2.3018,jogging
-8.6081,-14.329,2.942,jogging
-1.4029,2.4653,6.7148,jogging
4.8488,6.1155,5.8431,jogging
4.8488,6.1155,5.8431,jogging
-3.0373,7.4776,9.4525,jogging
-2.6968,7.7636,9.221,jogging
0.054481,3.1599,5.1485,jogging
1.7979,1.9886,1.757,jogging
4.0589,1.4301,-4.7263,jogging
10.924,-16.699,-11.959,jogging
5.5571,-18.714,-14.764,jogging
-3.4868,-19.382,6.8374,jogging
-10.283,-12.885,15.977,jogging
-3.8954,1.975,16.249,jogging
3.6775,-3.6503,4.6582,jogging
2.5742,-15.8,12.735,jogging
0.78998,-19.123,13.648,jogging
-9.3844,-19.6,1.076,jogging
-12.286,-19.6,-7.355,jogging
-11.632,-19.6,-8.9894,jogging
4.3858,-19.6,-12.503,jogging
9.3844,-17.407,-10.515,jogging
16.767,-7.5184,-9.4389,jogging
-4.4402,4.3449,-2.4925,jogging
-6.7966,3.6366,-1.7979,jogging
-4.8216,0.44947,-3.4051,jogging
-0.5993,-1.5663,-3.2553,jogging
-0.6674,-0.20431,-4.4947,jogging
0.40861,0.62654,-5.0804,jogging
0.89894,-1.2803,-5.7614,jogging
0.40861,-1.8932,-0.84446,jogging
0.74912,-2.7649,-0.77636,jogging
2.0294,-12.858,-3.3506,jogging
4.6718,-19.491,-3.7047,jogging
9.6432,-19.586,-4.7807,jogging
0.55843,-19.6,-8.3629,jogging
-7.6002,-19.6,-5.7069,jogging
-9.5615,-19.6,3.8273,jogging
-5.2847,-7.7636,4.127,jogging
-3.0782,0.027241,6.9055,jogging
0.96704,4.6854,7.0962,jogging
-1.0896,6.279,8.5944,jogging
-2.7104,7.355,9.4253,jogging
-2.7104,7.246,9.1937,jogging
-0.83084,4.1542,6.5241,jogging
1.1032,2.833,3.8273,jogging
3.2689,1.5391,-2.1929,jogging
8.3357,-7.4503,-5.0123,jogging
9.7658,-18.633,-16.086,jogging
6.0747,-19.355,-18.619,jogging
-9.0848,-13.988,10.501,jogging
-0.62654,-8.5127,-1.4165,jogging
-0.96704,-4.9442,11.482,jogging
-1.7843,-17.775,15.282,jogging
-0.44947,-19.15,11.959,jogging
-2.9829,-19.572,1.5936,jogging
-10.324,-19.6,-5.1894,jogging
-7.2188,-19.6,-7.8317,jogging
1.5391,-19.6,-11.754,jogging
14.833,-13.225,-11.618,jogging
8.7715,-6.6195,-10.46,jogging
-5.2983,2.9148,-1.757,jogging
-4.8625,2.833,-0.89894,jogging
-2.3699,0.43585,-2.0431,jogging
0.32689,-0.83084,-2.2337,jogging
1.757,1.3212,-3.8273,jogging
2.7922,1.7025,-6.8238,jogging
0.95342,-0.69464,-9.616,jogging
-0.96704,-2.6015,-4.3177,jogging
0.44947,-6.6331,-3.5685,jogging
1.4165,-15.936,-4.4402,jogging
1.0215,-19.382,-1.9205,jogging
10.093,-19.6,-5.8704,jogging
9.3299,-19.6,-8.4855,jogging
-7.3005,-19.6,-3.7728,jogging
-6.7012,-19.6,1.2122,jogging
-7.8045,-17.706,3.4187,jogging
-2.0022,-0.85808,6.9055,jogging
4.5901,4.6173,6.5786,jogging
2.833,6.2109,7.3141,jogging
-2.8058,7.2869,8.826,jogging
-4.0861,6.6331,8.0905,jogging
-1.866,5.5162,6.7557,jogging
0.5993,4.3721,2.0839,jogging
3.623,1.8251,-2.9148,jogging
6.96,-4.2495,-3.8682,jogging
10.828,-16.957,-13.443,jogging
-0.81722,-10.174,3.5277,jogging
-11.373,-4.8897,11.101,jogging
7.8589,-11.768,-6.9872,jogging
-1.185,-6.2654,6.4833,jogging
-1.8115,-12.027,16.317,jogging
-1.1032,-18.796,11.686,jogging
-11.564,-19.586,-3.9227,jogging
-10.079,-19.6,-4.8352,jogging
-6.7012,-19.6,-8.7034,jogging
1.1577,-19.6,-11.577,jogging
14.71,-16.576,-9.4117,jogging
12.898,-6.96,-10.134,jogging
3.3234,-0.88532,-7.7227,jogging
-4.6718,2.7922,0.7355,jogging
-4.1542,2.3427,-2.9965,jogging
-1.3348,0.9398,-1.1986,jogging
-0.8717,0.46309,-4.304,jogging
1.6617,0.61292,-5.3528,jogging
1.6344,-0.89894,-8.1995,jogging
-0.76274,-2.9148,-0.58567,jogging
-0.12258,-3.3097,-1.9613,jogging
1.3484,-17.094,-2.6423,jogging
3.7865,-19.518,-2.3018,jogging
9.6432,-19.586,-3.0918,jogging
8.0496,-19.6,-9.112,jogging
-10.583,-19.6,-4.2495,jogging
-4.6718,-19.6,1.7025,jogging
-6.6331,-18.319,5.1349,jogging
-3.2961,-0.21793,6.1836,jogging
0.49033,4.5764,6.7012,jogging
0.81722,7.246,8.3357,jogging
-5.4618,8.7715,8.9077,jogging
-5.6661,7.6819,8.3901,jogging
-2.5606,4.9306,7.0417,jogging
3.0646,2.2882,-0.61292,jogging
6.674,1.1713,-3.0101,jogging
11.155,-10.311,-7.0553,jogging
6.1564,-17.407,-15.827,jogging
2.4789,-9.0712,-3.5413,jogging
-12.299,-3.0918,-7.5729,jogging
-2.6287,-6.7285,9.3163,jogging
-1.8387,-4.3858,11.427,jogging
-0.7355,-13.334,12.599,jogging
-0.1362,-17.788,10.964,jogging
-8.3084,-19.572,2.6423,jogging
-10.665,-19.6,-3.7047,jogging
-6.5378,-19.6,-8.9077,jogging
7.5048,-19.6,-11.182,jogging
12.395,-18.905,-9.5615,jogging
17.216,-9.3572,-10.801,jogging
-2.152,2.5742,-3.8818,jogging
-4.0589,2.0703,0.29965,jogging
-4.0589,1.6753,-3.0646,jogging
-1.9068,0.40861,-3.1735,jogging
-1.4438,0.89894,-3.3097,jogging
0.24517,0.70826,-3.8682,jogging
0.35413,-1.58,-3.4187,jogging
-0.17706,-1.7162,-0.83084,jogging
0.31327,-2.1929,-1.7298,jogging
0.84446,-5.1757,-4.1542,jogging
3.0237,-19.341,-5.2711,jogging
8.4991,-19.586,-6.0883,jogging
9.0848,-19.6,-7.2052,jogging
-10.229,-19.6,-3.4187,jogging
-7.7636,-19.6,-2.0975,jogging
-7.8862,-17.843,4.2904,jogging
-4.0861,1.5391,7.3414,jogging
2.0294,6.851,7.1371,jogging
1.7843,8.8396,8.54,jogging
-0.095342,8.0905,9.2346,jogging
-3.2553,6.9055,8.8668,jogging
-2.3699,5.1349,7.8862,jogging
2.6015,1.7979,0.89894,jogging
3.7592,1.7025,-3.7047,jogging
8.6898,-7.0281,-6.4424,jogging
6.3743,-18.891,-15.01,jogging
1.8524,-11.21,-9.221,jogging
-10.46,-16.739,11.387,jogging
-3.6503,-3.0782,4.3313,jogging
-1.58,-2.152,7.3822,jogging
-0.095342,-11.509,11.795,jogging
1.7843,-19.463,6.9328,jogging
-1.3076,-19.586,3.6366,jogging
-9.0848,-19.6,-1.9341,jogging
-5.2166,-19.6,-10.896,jogging
1.7843,-19.6,-10.76,jogging
9.2618,-19.6,-11.373,jogging
13.116,-2.9284,-10.038,jogging
0.84446,3.0646,-5.8704,jogging
-5.1894,4.0316,-0.92618,jogging
-4.7399,2.2337,-2.9829,jogging
-0.027241,-1.4982,-3.5685,jogging
0.21793,-0.10896,-4.3994,jogging
0.83084,1.2531,-3.1872,jogging
-0.7355,-0.14982,-7.641,jogging
-1.9613,-1.471,-1.0079,jogging
-0.20431,-4.0861,-2.0294,jogging
0.57205,-16.549,-4.413,jogging
2.3563,-19.409,-3.1191,jogging
6.3743,-19.559,-5.4754,jogging
9.1393,-19.6,-8.8805,jogging
-1.9886,-19.6,-5.8023,jogging
-7.1234,-19.6,-3.3097,jogging
-8.6353,-16.93,3.1872,jogging
-5.203,-4.985,4.6445,jogging
-0.46309,2.2201,7.355,jogging
1.2803,7.1507,7.4776,jogging
-2.0567,6.7012,8.9894,jogging
-2.4517,6.3743,9.112,jogging
-2.2337,5.5299,8.1858,jogging
1.185,2.8467,4.5628,jogging
2.8194,2.0839,-0.1362,jogging
7.8045,-6.9328,-6.2517,jogging
11.223,-17.271,-12.83,jogging
6.7829,-18.864,-18.537,jogging
-9.7385,-14.587,6.4288,jogging
-0.98067,-16.195,0.8717,jogging
-2.4108,-6.7829,9.793,jogging
0.36775,-14.329,11.414,jogging
1.0215,-17.734,9.902,jogging
0.50395,-19.477,3.6366,jogging
-9.7658,-19.6,-4.9578,jogging
-6.8919,-19.6,-9.507,jogging
-2.4108,-19.6,-9.1529,jogging
13.116,-18.047,-10.678,jogging
11.509,-4.985,-11.128,jogging
0.64016,0.027241,-6.674,jogging
-5.3528,2.5198,-0.8717,jogging
-4.2904,0.65378,-2.1248,jogging
-1.9205,-1.2531,-3.8137,jogging
-0.21793,1.0079,-4.5901,jogging
0.92618,2.0839,-5.1485,jogging
0.74912,0.8036,-6.2926,jogging
-0.6674,-2.1793,-0.57205,jogging
0.23155,-3.4187,-0.42223,jogging
1.3212,-14.424,-3.2689,jogging
1.3212,-14.424,-3.2689,jogging
1.3212,-14.424,-3.2689,jogging
11.155,-19.6,-7.0281,jogging
6.4016,-19.6,-8.6489,jogging
-10.665,-19.6,-2.0158,jogging
-7.1098,-14.615,2.6832,jogging
-2.8875,-2.9148,5.1485,jogging
0.50395,3.6911,6.8919,jogging
2.9692,7.246,6.5786,jogging
-1.1986,8.4174,7.8589,jogging
-2.2337,8.2539,8.6762,jogging
-1.8115,5.9657,8.2948,jogging
1.8796,0.89894,1.8932,jogging
2.9829,0.8036,-2.3836,jogging
6.7421,-8.0769,-7.8998,jogging
8.6762,-14.587,-11.414,jogging
1.7162,-13.062,-15.8,jogging
-6.5786,-6.6331,8.7306,jogging
-1.4301,-15.377,7.069,jogging
-1.6617,-8.2131,7.3414,jogging
1.4982,-12,13.375,jogging
